"X","id","box_id","box_top","box_left","box_width","box_height","X0","Y0","X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14","X15","Y15","X16","Y16","X17","Y17","X18","Y18","X19","Y19","X20","Y20","X21","Y21","X22","Y22","image","specimenNR","form.no","formation","new.id"
253,"bryozoa_lab_images/841_CV_2_15V_x30_BSE.jpg","849_1595_464_759",849,1595,464,759,1991,1113,1850,1455,1919,835,2033,959,1908,878,1736,1147,1884,1178,1976,1247,1668,1162,1696,1434,1646,1301,1933,1365,1772,1455,1647,1229,1663,1374,1960,1317,1899,1417,1796,896,1998,977,1724,1013,1703,1135,1944,1197,1776,851,"841_CV_2_15V_x30_BSE","841CV","841","Tainui","849_1595_464_759_841_CV_2_15V_x30_BSE"
254,"bryozoa_lab_images/841_CV_2_15V_x30_BSE.jpg","518_13_506_790",518,13,506,790,365,705,400,1112,142,536,323,567,158,577,179,889,318,842,405,851,129,960,278,1172,174,1082,428,975,341,1161,149,1026,223,1138,425,915,421,1044,72,672,301,608,74,805,137,913,364,819,31,652,"841_CV_2_15V_x30_BSE","841CV","841","Tainui","518_13_506_790_841_CV_2_15V_x30_BSE"
255,"bryozoa_lab_images/841_CV_2_15V_x30_BSE.jpg","994_388_526_808",994,388,526,808,782,1204,715,1658,638,958,788,1028,638,1006,559,1307,715,1309,794,1355,488,1357,587,1650,512,1518,787,1514,656,1673,489,1442,545,1587,806,1435,764,1587,520,1071,752,1061,488,1211,512,1310,753,1304,496,1035,"841_CV_2_15V_x30_BSE","841CV","841","Tainui","994_388_526_808_841_CV_2_15V_x30_BSE"
256,"bryozoa_lab_images/841_CV_2_15V_x30_BSE.jpg","291_385_496_768",291,385,496,768,779,505,775,924,611,258,779,323,618,301,546,647,709,634,800,671,483,705,619,942,532,832,815,802,698,943,500,774,568,891,816,742,803,867,508,374,745,358,472,539,503,662,752,625,475,339,"841_CV_2_15V_x30_BSE","841CV","841","Tainui","291_385_496_768_841_CV_2_15V_x30_BSE"
257,"bryozoa_lab_images/841_CV_2_15V_x30_BSE.jpg","115_792_527_720",115,792,527,720,1173,324,1152,732,989,100,1157,170,996,136,947,443,1102,434,1210,470,875,480,985,722,907,603,1214,607,1065,736,884,543,937,668,1225,546,1191,671,895,195,1131,196,869,327,905,450,1155,427,860,164,"841_CV_2_15V_x30_BSE","841CV","841","Tainui","115_792_527_720_841_CV_2_15V_x30_BSE"
258,"bryozoa_lab_images/841_CV_2_15V_x30_BSE.jpg","762_831_464_805",762,831,464,805,1196,985,1149,1385,1051,729,1192,801,1055,770,981,1110,1090,1095,1208,1123,893,1149,992,1394,917,1280,1204,1257,1073,1402,897,1214,947,1338,1216,1195,1185,1323,942,856,1166,831,898,1014,918,1115,1169,1083,911,818,"841_CV_2_15V_x30_BSE","841CV","841","Tainui","762_831_464_805_841_CV_2_15V_x30_BSE"
259,"bryozoa_lab_images/110_CC_3_15v_x30_BSE.jpg","195_471_233_305",195,471,233,305,653,290,640,444,584,194,651,223,586,214,558,337,624,331,669,344,514,348,550,451,514,404,665,395,594,449,508,375,526,431,673,370,656,420,538,240,636,239,523,301,534,337,646,326,521,225,"110_CC_3_15v_x30_BSE","110CC","110","NKBS","195_471_233_305_110_CC_3_15v_x30_BSE"
260,"bryozoa_lab_images/110_CC_3_15v_x30_BSE.jpg","366_853_248_288",366,853,248,288,1046,466,1021,605,994,368,1050,404,992,386,950,497,1010,500,1060,520,905,504,926,603,897,554,1052,567,973,604,894,529,907,580,1060,546,1040,587,941,406,1033,414,918,455,925,496,1036,503,928,391,"110_CC_3_15v_x30_BSE","110CC","110","NKBS","366_853_248_288_110_CC_3_15v_x30_BSE"
261,"bryozoa_lab_images/110_CC_3_15v_x30_BSE.jpg","266_675_226_303",266,675,226,303,858,368,832,512,794,273,857,306,795,290,761,406,822,403,870,422,715,415,738,520,711,471,859,469,784,516,707,444,721,499,867,446,848,490,745,315,843,319,726,366,736,406,857,403,730,301,"110_CC_3_15v_x30_BSE","110CC","110","NKBS","266_675_226_303_110_CC_3_15v_x30_BSE"
262,"bryozoa_lab_images/110_CC_3_15v_x30_BSE.jpg","457_482_238_297",457,482,238,297,680,557,638,688,619,466,681,498,619,484,575,587,645,590,676,605,537,595,577,706,540,654,659,649,608,703,532,624,556,680,670,629,650,668,568,505,663,510,547,551,556,588,668,587,555,489,"110_CC_3_15v_x30_BSE","110CC","110","NKBS","457_482_238_297_110_CC_3_15v_x30_BSE"
263,"bryozoa_lab_images/110_CC_3_15v_x30_BSE.jpg","242_67_251_298",242,67,251,298,252,329,261,477,177,243,243,267,181,263,165,385,229,373,274,374,121,399,164,498,123,456,280,426,211,483,115,429,141,483,282,401,274,452,136,295,230,283,125,347,136,382,251,364,122,282,"110_CC_3_15v_x30_BSE","110CC","110","NKBS","242_67_251_298_110_CC_3_15v_x30_BSE"
264,"bryozoa_lab_images/110_CC_3_15v_x30_BSE.jpg","84_251_251_321",84,251,251,321,445,179,443,326,365,89,439,117,368,107,346,232,424,221,468,232,301,247,335,337,301,296,470,281,389,330,295,273,315,319,474,258,461,304,319,140,422,131,307,194,322,236,444,215,301,127,"110_CC_3_15v_x30_BSE","110CC","110","NKBS","84_251_251_321_110_CC_3_15v_x30_BSE"
265,"bryozoa_lab_images/110_CC_3_15v_x30_BSE.jpg","531_677_232_291",531,677,232,291,860,644,782,769,825,543,872,589,820,561,759,656,813,669,843,698,718,656,724,757,705,705,811,734,751,771,707,680,712,732,826,718,797,752,765,568,856,599,736,609,735,645,846,673,754,550,"110_CC_3_15v_x30_BSE","110CC","110","NKBS","531_677_232_291_110_CC_3_15v_x30_BSE"
266,"bryozoa_lab_images/827_CC_1_10v_x30_BSE.jpg","485_815_624_781",485,815,624,781,1254,731,1257,1097,1073,504,1240,569,1078,551,998,851,1180,830,1287,858,915,877,1002,1112,908,997,1324,985,1129,1090,896,938,945,1060,1323,922,1302,1040,953,613,1205,608,911,748,958,847,1227,814,916,577,"827_CC_1_10v_x30_BSE","827CC","827","Tainui","485_815_624_781_827_CC_1_10v_x30_BSE"
267,"bryozoa_lab_images/827_CC_1_10v_x30_BSE.jpg","907_1269_631_873",907,1269,631,873,1740,1180,1666,1642,1559,923,1736,1006,1564,971,1492,1269,1652,1269,1760,1314,1437,1313,1505,1577,1456,1445,1765,1487,1582,1617,1443,1382,1476,1511,1782,1405,1727,1563,1430,1038,1699,1045,1398,1171,1446,1269,1703,1260,1395,996,"827_CC_1_10v_x30_BSE","827CC","827","Tainui","907_1269_631_873_827_CC_1_10v_x30_BSE"
268,"bryozoa_lab_images/827_CC_1_10v_x30_BSE.jpg","362_1286_615_636",362,1286,615,636,1792,634,1635,894,1731,379,1845,501,1714,417,1530,642,1687,700,1736,773,1444,644,1475,865,1415,752,1696,846,1556,883,1412,696,1436,806,1718,809,1674,874,1579,420,1792,514,1492,515,1496,628,1722,718,1556,379,"827_CC_1_10v_x30_BSE","827CC","827","Tainui","362_1286_615_636_827_CC_1_10v_x30_BSE"
269,"bryozoa_lab_images/827_CC_1_10v_x30_BSE.jpg","1104_919_568_786",1104,919,568,786,1312,1303,1341,1629,1102,1122,1287,1153,1115,1162,1104,1463,1258,1418,1319,1438,1029,1520,1193,1742,1074,1651,1332,1529,1269,1684,1038,1592,1127,1702,1329,1482,1337,1572,1002,1247,1255,1194,997,1381,1061,1478,1294,1393,963,1225,"827_CC_1_10v_x30_BSE","827CC","827","Tainui","1104_919_568_786_827_CC_1_10v_x30_BSE"
270,"bryozoa_lab_images/350_F_2_15v_x30_BSE.jpg","295_1329_444_683",295,1329,444,683,1703,572,1523,896,1637,342,1737,443,1627,384,1491,596,1592,621,1657,685,1387,601,1401,881,1360,737,1591,792,1462,902,1362,667,1371,809,1624,740,1561,844,1502,413,1700,467,1437,503,1427,580,1661,630,1483,366,"350_F_2_15v_x30_BSE","350F","350","NKBS","295_1329_444_683_350_F_2_15v_x30_BSE"
271,"bryozoa_lab_images/350_F_2_15v_x30_BSE.jpg","241_575_428_719",241,575,428,719,926,471,873,844,750,275,903,336,757,317,730,576,840,559,961,575,654,622,732,818,685,730,944,713,800,839,668,681,705,778,962,649,915,781,658,395,878,373,639,506,666,584,920,545,630,364,"350_F_2_15v_x30_BSE","350F","350","NKBS","241_575_428_719_350_F_2_15v_x30_BSE"
272,"bryozoa_lab_images/350_F_2_15v_x30_BSE.jpg","596_910_474_722",596,910,474,722,1301,841,1200,1178,1196,600,1318,682,1195,642,1094,909,1209,922,1298,959,996,924,1058,1178,1000,1055,1267,1071,1130,1192,987,989,1022,1117,1291,1015,1237,1125,1078,697,1286,707,1025,808,1026,900,1276,918,1055,658,"350_F_2_15v_x30_BSE","350F","350","NKBS","596_910_474_722_350_F_2_15v_x30_BSE"
273,"bryozoa_lab_images/350_F_2_15v_x30_BSE.jpg","53_975_453_611",53,975,453,611,1369,257,1274,584,1203,47,1363,138,1204,87,1125,328,1273,329,1371,373,1030,353,1095,590,1042,473,1335,478,1185,586,1029,416,1060,532,1357,429,1309,530,1084,135,1328,166,1046,223,1059,324,1344,322,1052,100,"350_F_2_15v_x30_BSE","350F","350","NKBS","53_975_453_611_350_F_2_15v_x30_BSE"
274,"bryozoa_lab_images/357_CC_2_15v_x30_BSE.jpg","1022_439_391_575",1022,439,391,575,762,1176,745,1438,598,1022,739,1054,606,1058,592,1298,686,1275,779,1287,513,1338,585,1467,539,1409,769,1359,667,1453,524,1378,555,1438,777,1325,760,1398,512,1138,715,1088,490,1245,525,1302,761,1247,477,1111,"357_CC_2_15v_x30_BSE","357CC","357","NKBS","1022_439_391_575_357_CC_2_15v_x30_BSE"
275,"bryozoa_lab_images/357_CC_2_15v_x30_BSE.jpg","447_1127_478_569",447,1127,478,569,1544,662,1454,914,1406,449,1543,527,1404,478,1339,741,1435,748,1536,781,1217,730,1255,909,1201,824,1505,846,1354,900,1198,779,1218,870,1520,814,1485,881,1287,509,1512,546,1248,616,1259,719,1520,741,1259,484,"357_CC_2_15v_x30_BSE","357CC","357","NKBS","447_1127_478_569_357_CC_2_15v_x30_BSE"
276,"bryozoa_lab_images/357_CC_2_15v_x30_BSE.jpg","196_641_321_577",196,641,321,577,930,376,873,703,787,190,910,245,790,223,753,473,852,468,936,479,686,492,737,676,702,585,922,589,804,695,694,542,716,629,936,535,902,642,699,284,889,267,674,387,698,477,910,447,676,260,"357_CC_2_15v_x30_BSE","357CC","357","NKBS","196_641_321_577_357_CC_2_15v_x30_BSE"
277,"bryozoa_lab_images/127_CV_1_10v_x30_BSE.jpg","667_1079_399_592",667,1079,399,592,1426,883,1368,1171,1277,675,1420,749,1279,713,1221,958,1338,957,1424,1000,1141,992,1206,1123,1156,1066,1412,1088,1285,1137,1147,1032,1175,1100,1419,1048,1399,1129,1168,774,1390,780,1133,875,1160,963,1404,960,1138,743,"127_CV_1_10v_x30_BSE","127CV","127","NKBS","667_1079_399_592_127_CV_1_10v_x30_BSE"
278,"bryozoa_lab_images/127_CV_1_10v_x30_BSE.jpg","76_1170_372_735",76,1170,372,735,1441,299,1419,653,1323,102,1443,166,1323,140,1285,383,1372,374,1437,417,1241,426,1311,632,1259,529,1454,545,1366,645,1250,480,1280,581,1451,484,1444,604,1238,201,1418,196,1218,304,1245,384,1418,367,1211,173,"127_CV_1_10v_x30_BSE","127CV","127","NKBS","76_1170_372_735_127_CV_1_10v_x30_BSE"
279,"bryozoa_lab_images/297_CC_1_10v_x30_BSE.jpg","65_1963_455_782",65,1963,455,782,2337,354,2175,710,2300,112,2388,223,2286,157,2110,373,2227,406,2304,468,2047,380,2014,657,2011,508,2273,603,2092,676,2023,443,2006,585,2296,538,2234,661,2174,169,2348,240,2096,263,2082,357,2279,428,2156,121,"297_CC_1_10v_x30_BSE","297CC","297","NKBS","65_1963_455_782_297_CC_1_10v_x30_BSE"
280,"bryozoa_lab_images/297_CC_1_10v_x30_BSE.jpg","962_174_408_705",962,174,408,705,491,1131,471,1480,365,976,495,1025,365,1022,312,1206,419,1196,484,1223,269,1258,369,1494,299,1383,490,1351,423,1503,279,1327,329,1446,490,1290,488,1419,280,1073,463,1060,252,1156,277,1219,465,1188,253,1034,"297_CC_1_10v_x30_BSE","297CC","297","NKBS","962_174_408_705_297_CC_1_10v_x30_BSE"
281,"bryozoa_lab_images/297_CC_1_10v_x30_BSE.jpg","1025_1092_449_424",1025,1092,449,424,1460,1325,1299,1472,1415,1085,1500,1207,1403,1123,1257,1308,1369,1348,1417,1423,1186,1303,1147,1412,1144,1354,1365,1461,1219,1437,1158,1327,1139,1382,1390,1446,1339,1471,1308,1122,1464,1217,1231,1201,1209,1294,1422,1380,1285,1084,"297_CC_1_10v_x30_BSE","297CC","297","NKBS","1025_1092_449_424_297_CC_1_10v_x30_BSE"
282,"bryozoa_lab_images/806_CV_2_10v_x30_BSE.jpg","561_808_498_704",561,808,498,704,1125,766,1198,1114,929,592,1074,619,941,632,981,862,1095,835,1196,850,898,909,1059,1146,954,1044,1238,988,1126,1132,916,982,1007,1103,1225,922,1224,1054,870,704,1052,663,874,821,923,877,1137,823,842,681,"806_CV_2_10v_x30_BSE","806CV","806","Tainui","561_808_498_704_806_CV_2_10v_x30_BSE"
283,"bryozoa_lab_images/806_CV_2_10v_x30_BSE.jpg","155_1088_439_745",155,1088,439,745,1459,379,1386,782,1289,159,1450,227,1293,203,1270,460,1390,458,1470,497,1163,488,1244,794,1171,651,1437,637,1312,803,1154,573,1201,728,1459,570,1417,706,1177,264,1417,269,1160,381,1204,461,1443,449,1148,230,"806_CV_2_10v_x30_BSE","806CV","806","Tainui","155_1088_439_745_806_CV_2_10v_x30_BSE"
284,"bryozoa_lab_images/806_CV_2_10v_x30_BSE.jpg","328_1408_527_671",328,1408,527,671,1865,574,1696,879,1750,330,1871,431,1745,371,1671,606,1782,631,1856,696,1560,614,1569,842,1540,730,1805,801,1627,869,1542,669,1546,787,1839,753,1756,839,1630,402,1839,455,1582,508,1599,591,1834,641,1608,366,"806_CV_2_10v_x30_BSE","806CV","806","Tainui","328_1408_527_671_806_CV_2_10v_x30_BSE"
285,"bryozoa_lab_images/806_CV_2_10v_x30_BSE.jpg","1100_108_594_483",1100,108,594,483,567,1414,399,1627,463,1141,637,1282,439,1179,243,1380,393,1463,512,1527,140,1346,158,1562,116,1442,470,1586,278,1600,118,1387,129,1502,496,1558,443,1610,249,1151,573,1289,164,1236,188,1336,476,1480,220,1111,"806_CV_2_10v_x30_BSE","806CV","806","Tainui","1100_108_594_483_806_CV_2_10v_x30_BSE"
286,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","543_1047_338_640",543,1047,338,640,1330,701,1292,1051,1197,515,1315,578,1202,548,1179,798,1275,780,1335,810,1100,818,1193,1069,1118,954,1324,932,1242,1072,1100,887,1151,1013,1333,875,1310,989,1117,611,1296,604,1097,720,1125,796,1317,763,1092,584,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","543_1047_338_640_271_CC_2_10v_x30_BSE"
287,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","323_709_364_642",323,709,364,642,1003,486,987,818,838,325,975,368,848,357,855,616,952,588,1037,588,768,644,862,857,789,762,1029,707,924,841,771,701,820,814,1040,652,1014,763,771,422,956,395,759,539,794,623,1000,556,741,400,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","323_709_364_642_271_CC_2_10v_x30_BSE"
288,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","244_1351_379_582",244,1351,379,582,1689,444,1603,703,1611,243,1712,338,1605,270,1479,490,1581,507,1686,531,1390,485,1417,693,1365,588,1669,621,1509,684,1368,533,1382,644,1685,576,1644,662,1492,308,1682,349,1435,395,1428,473,1655,505,1474,277,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","244_1351_379_582_271_CC_2_10v_x30_BSE"
289,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","1107_1729_298_543",1107,1729,298,543,1992,1287,1904,1547,1949,1105,2015,1181,1943,1133,1845,1319,1912,1334,1981,1370,1792,1329,1800,1493,1784,1411,1964,1467,1851,1518,1784,1369,1788,1453,1981,1423,1942,1509,1868,1159,1992,1196,1821,1241,1812,1312,1960,1343,1852,1124,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","1107_1729_298_543_271_CC_2_10v_x30_BSE"
290,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","1193_1441_316_579",1193,1441,316,579,1701,1379,1600,1681,1623,1201,1715,1274,1622,1234,1533,1430,1614,1438,1683,1472,1486,1444,1510,1655,1483,1548,1661,1582,1554,1681,1481,1495,1493,1603,1677,1531,1636,1633,1534,1270,1692,1295,1494,1353,1501,1422,1667,1435,1516,1235,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","1193_1441_316_579_271_CC_2_10v_x30_BSE"
291,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","564_431_387_595",564,431,387,595,715,720,725,1061,555,563,694,610,565,599,552,823,639,804,746,820,501,859,622,1043,553,956,761,941,675,1068,524,909,586,998,760,883,750,1004,489,659,674,635,471,755,506,826,705,789,455,631,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","564_431_387_595_271_CC_2_10v_x30_BSE"
292,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","898_795_395_600",898,795,395,600,1072,1038,1098,1377,905,879,1039,918,916,913,916,1162,1018,1140,1111,1141,880,1198,1002,1362,936,1282,1132,1258,1050,1380,908,1240,968,1324,1129,1199,1121,1317,844,976,1023,946,837,1086,878,1165,1070,1114,814,956,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","898_795_395_600_271_CC_2_10v_x30_BSE"
293,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","167_1717_424_557",167,1717,424,557,2103,409,1938,646,2075,183,2147,297,2058,211,1899,413,1980,455,2059,514,1811,391,1782,605,1766,493,2014,586,1860,616,1779,437,1765,550,2042,552,1983,617,1957,214,2114,299,1878,288,1856,385,2040,472,1943,178,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","167_1717_424_557_271_CC_2_10v_x30_BSE"
294,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","643_1634_365_671",643,1634,365,671,1950,840,1773,1193,1884,616,1970,713,1876,652,1756,868,1854,891,1921,946,1705,884,1696,1153,1693,1013,1858,1070,1730,1190,1697,944,1691,1083,1895,1014,1819,1128,1780,676,1946,732,1723,773,1721,851,1910,896,1764,637,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","643_1634_365_671_271_CC_2_10v_x30_BSE"
295,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","40_1031_387_582",40,1031,387,582,1339,216,1283,537,1199,39,1333,99,1205,70,1149,304,1270,300,1357,319,1075,329,1133,538,1077,438,1349,429,1206,536,1069,385,1097,489,1361,376,1323,483,1107,131,1307,120,1080,229,1102,310,1324,290,1079,104,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","40_1031_387_582_271_CC_2_10v_x30_BSE"
296,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","709_1365_316_590",709,1365,316,590,1627,881,1551,1191,1538,705,1634,775,1536,734,1453,938,1537,949,1612,982,1407,957,1450,1170,1410,1063,1603,1089,1499,1188,1404,1009,1426,1118,1614,1037,1582,1140,1450,771,1611,789,1410,857,1425,931,1594,946,1432,741,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","709_1365_316_590_271_CC_2_10v_x30_BSE"
297,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","1111_532_469_460",1111,532,469,460,801,1206,949,1454,596,1131,737,1113,618,1155,703,1361,789,1307,867,1299,650,1410,861,1527,726,1493,922,1371,910,1496,677,1457,791,1516,900,1334,940,1412,566,1234,725,1143,595,1333,667,1381,820,1279,533,1226,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","1111_532_469_460_271_CC_2_10v_x30_BSE"
298,"bryozoa_lab_images/271_CC_2_10v_x30_BSE.jpg","791_175_430_489",791,175,430,489,427,871,539,1167,224,796,364,783,248,824,340,1009,416,959,482,955,287,1067,472,1225,363,1167,523,1054,509,1209,321,1124,415,1201,507,1004,535,1109,200,898,353,816,226,984,292,1032,446,933,167,888,"271_CC_2_10v_x30_BSE","271CC","271","NKBS","791_175_430_489_271_CC_2_10v_x30_BSE"
299,"bryozoa_lab_images/372_CV_1_15v_x30_BSE.jpg","71_975_451_699",71,975,451,699,1329,323,1309,653,1156,125,1302,168,1163,166,1173,431,1263,418,1345,442,1076,464,1176,672,1109,578,1340,546,1243,678,1086,524,1137,631,1346,497,1332,602,1070,224,1277,204,1059,349,1103,438,1326,401,1042,198,"372_CV_1_15v_x30_BSE","372CV","372","NKBS","71_975_451_699_372_CV_1_15v_x30_BSE"
300,"bryozoa_lab_images/444_CC_2_10v_x30_BSE.jpg","939_1337_491_680",939,1337,491,680,1743,1179,1606,1505,1627,933,1762,1037,1624,976,1527,1240,1632,1254,1725,1303,1427,1252,1465,1495,1420,1376,1676,1411,1530,1510,1418,1315,1434,1438,1699,1364,1643,1455,1503,1018,1723,1063,1451,1121,1459,1224,1705,1255,1471,975,"444_CC_2_10v_x30_BSE","444CC","444","NKLS","939_1337_491_680_444_CC_2_10v_x30_BSE"
301,"bryozoa_lab_images/444_CC_2_10v_x30_BSE.jpg","754_411_381_686",754,411,381,686,729,972,699,1296,583,782,720,844,587,819,557,1078,650,1067,730,1084,490,1106,595,1319,521,1217,727,1193,648,1319,500,1164,554,1269,731,1141,716,1246,493,885,694,875,474,992,504,1077,712,1052,464,855,"444_CC_2_10v_x30_BSE","444CC","444","NKLS","754_411_381_686_444_CC_2_10v_x30_BSE"
302,"bryozoa_lab_images/444_CC_2_10v_x30_BSE.jpg","638_1765_515_615",638,1765,515,615,2182,923,2038,1170,2120,680,2235,801,2103,717,1956,946,2062,994,2138,1047,1839,919,1851,1138,1820,1026,2090,1108,1945,1141,1819,972,1827,1083,2114,1079,2068,1142,1971,727,2183,814,1899,814,1882,910,2132,1002,1948,688,"444_CC_2_10v_x30_BSE","444CC","444","NKLS","638_1765_515_615_444_CC_2_10v_x30_BSE"
303,"bryozoa_lab_images/444_CC_2_10v_x30_BSE.jpg","639_745_377_723",639,745,377,723,1067,873,974,1291,934,646,1064,725,936,689,883,954,986,961,1065,992,812,962,866,1239,825,1102,1046,1147,917,1290,817,1030,841,1173,1060,1079,1018,1220,840,739,1036,750,804,853,832,945,1038,952,815,704,"444_CC_2_10v_x30_BSE","444CC","444","NKLS","639_745_377_723_444_CC_2_10v_x30_BSE"
304,"bryozoa_lab_images/444_CC_2_10v_x30_BSE.jpg","112_1211_354_515",112,1211,354,515,1527,351,1469,739,1374,79,1520,170,1380,114,1334,490,1422,488,1523,502,1251,491,1331,685,1284,592,1510,619,1401,717,1263,542,1305,640,1521,560,1495,681,1279,176,1490,194,1247,337,1279,478,1491,456,1247,139,"444_CC_2_10v_x30_BSE","444CC","444","NKLS","112_1211_354_515_444_CC_2_10v_x30_BSE"
305,"bryozoa_lab_images/780_CV_2_15v_x30_BSE.jpg","394_1404_558_759",394,1404,558,759,1870,648,1797,1009,1698,398,1874,495,1697,446,1584,740,1751,739,1882,790,1479,760,1560,1001,1483,880,1851,905,1678,1001,1474,820,1509,947,1870,854,1835,961,1557,503,1833,527,1494,626,1512,725,1847,738,1514,459,"780_CV_2_15v_x30_BSE","780CV","780","SHCSBSB","394_1404_558_759_780_CV_2_15v_x30_BSE"
306,"bryozoa_lab_images/780_CV_2_15v_x30_BSE.jpg","515_912_548_885",515,912,548,885,1364,801,1297,1208,1166,547,1352,632,1171,598,1108,921,1249,903,1378,924,989,952,1085,1212,1009,1093,1370,1067,1186,1203,991,1030,1039,1160,1382,996,1341,1133,1036,678,1308,672,990,817,1018,923,1343,880,993,642,"780_CV_2_15v_x30_BSE","780CV","780","SHCSBSB","515_912_548_885_780_CV_2_15v_x30_BSE"
307,"bryozoa_lab_images/486_CC_1_15v_x30_BSE.jpg","315_1415_481_646",315,1415,481,646,1805,542,1726,876,1692,340,1828,424,1689,382,1608,627,1717,636,1797,670,1529,643,1608,868,1545,758,1777,778,1668,883,1528,701,1572,815,1794,725,1754,830,1579,426,1786,448,1539,525,1561,617,1772,628,1547,390,"486_CC_1_15v_x30_BSE","486CC","486","NKLS","315_1415_481_646_486_CC_1_15v_x30_BSE"
308,"bryozoa_lab_images/486_CC_1_15v_x30_BSE.jpg","557_1826_477_693",557,1826,477,693,2172,808,2080,1153,2039,582,2176,662,2035,624,1964,890,2073,902,2170,921,1883,906,1933,1147,1894,1033,2133,1044,2009,1157,1884,969,1907,1093,2158,989,2113,1101,1934,668,2146,693,1895,778,1910,880,2146,884,1902,630,"486_CC_1_15v_x30_BSE","486CC","486","NKLS","557_1826_477_693_486_CC_1_15v_x30_BSE"
309,"bryozoa_lab_images/223_CV_2_15v_x30_BSE.jpg","248_1255_427_615",248,1255,427,615,1621,462,1544,803,1490,247,1623,326,1490,286,1442,556,1564,562,1631,599,1337,558,1392,792,1333,682,1597,705,1470,797,1322,619,1359,740,1618,655,1576,757,1389,337,1587,357,1363,450,1383,547,1604,557,1363,306,"223_CV_2_15v_x30_BSE","223CV","223","NKBS","248_1255_427_615_223_CV_2_15v_x30_BSE"
310,"bryozoa_lab_images/223_CV_2_15v_x30_BSE.jpg","1097_853_397_601",1097,853,397,601,1174,1258,1088,1623,1011,1082,1158,1129,1019,1122,1006,1397,1118,1378,1193,1404,919,1443,979,1633,936,1551,1157,1513,1030,1642,924,1499,955,1595,1181,1461,1126,1567,923,1195,1128,1164,907,1310,946,1404,1167,1359,892,1170,"223_CV_2_15v_x30_BSE","223CV","223","NKBS","1097_853_397_601_223_CV_2_15v_x30_BSE"
311,"bryozoa_lab_images/223_CV_2_15v_x30_BSE.jpg","817_1187_429_622",817,1187,429,622,1565,1044,1461,1363,1471,793,1580,894,1465,837,1387,1098,1501,1125,1555,1175,1295,1092,1312,1338,1263,1218,1523,1274,1387,1358,1266,1151,1280,1284,1544,1225,1499,1320,1370,864,1540,916,1324,982,1343,1073,1533,1126,1348,827,"223_CV_2_15v_x30_BSE","223CV","223","NKBS","817_1187_429_622_223_CV_2_15v_x30_BSE"
312,"bryozoa_lab_images/223_CV_2_15v_x30_BSE.jpg","528_1584_427_682",528,1584,427,682,1936,756,1865,1109,1802,531,1940,611,1802,573,1744,850,1884,855,1962,877,1654,864,1698,1082,1650,978,1949,997,1779,1097,1642,921,1671,1035,1968,939,1916,1052,1699,628,1903,642,1668,746,1691,841,1925,841,1674,595,"223_CV_2_15v_x30_BSE","223CV","223","NKBS","528_1584_427_682_223_CV_2_15v_x30_BSE"
313,"bryozoa_lab_images/223_CV_2_15v_x30_BSE.jpg","530_934_409_625",530,934,409,625,1261,717,1197,1057,1096,509,1234,569,1103,550,1095,835,1217,820,1283,860,1008,871,1071,1073,1014,986,1254,961,1132,1075,1004,931,1038,1036,1273,913,1229,1008,1009,618,1208,604,998,743,1037,841,1257,810,980,591,"223_CV_2_15v_x30_BSE","223CV","223","NKBS","530_934_409_625_223_CV_2_15v_x30_BSE"
314,"bryozoa_lab_images/248_CV_2_10v_x30_BSE.jpg","238_1315_460_597",238,1315,460,597,1699,487,1580,804,1600,263,1725,357,1594,303,1464,553,1629,565,1693,614,1397,574,1419,790,1377,684,1657,718,1497,796,1379,631,1391,738,1678,672,1624,762,1481,352,1682,378,1422,454,1429,551,1667,564,1455,315,"248_CV_2_10v_x30_BSE","248CV","248","NKBS","238_1315_460_597_248_CV_2_10v_x30_BSE"
